score,text
11,"Naivasha, 24th November, 2023

This financial year 2023/2024 The Ward Development Program (WDP) under the leadership of Nairobi Governor, Sakaja Johnson has increased Ward development fund allocation from Kshs 1.4B to KES 2B (17m to Kshs 23M per ward)."
11,Refugees Run for Peace concludes in Nairobi
11,"NAIROBI: 25th November 2023.

Chief Officer Youth, Talent and Sports, Oscar M. Igaida received Members of the Refugee World Peace Campaign who ran from Machakos to Nairobi in a campaign to promote peace."
11,Nairobi Ward Administrators Urged to Champion Effective Service Delivery and Community Engagement
11,"Nairobi, 30th November 2024

Nairobi Ward Administrators have been called upon to ensure they execute their mandates effectively and efficiently to Nairobi residents."
11,"Nairobi, 4th January, 2024 Nairobi Governor Sakaja Johnson has announced a strictly No CASH policy in Revenue collection.

Speaking at City Hall, Annex, where he recently launched the Customer Service Centre and where the Governor has been based since the new year, assisting the Revenue Collection and Customer care teams respectively with customer and payments management."
11,"Nairobi, Friday 08.03.2024

The stadium, which was commissioned by Nairobi County Governor Sakaja Johnson, will provide quality sporting facilities to more than one million city residents. View the commissioning event pictures and video…."
11,Nairobi County Treasury Facilitates Empowering Workshop for CBEF Members on Fiscal Strategy and Debt Management
11,"Nairobi 12th March, 2024

Nairobi County Treasury held a one-day workshop program to sensitize appointed independent members of County Budget Economic Forum (CBEF) on County Fiscal Strategy Paper (CFSP) and Medium Term Debt Management Strategy Paper (MTDMSP)."
11,Nairobi City County Gears Up for Biashara Stimulus Programme.
11,"Nairobi: Wednesday, March 27th, 2024

The Nairobi City County’s Business and Hustler Opportunities Sector, through the Micro, Small and Medium Enterprises Directorate, held a public participation exercise for external stakeholders to gather feedback on the soon-to-be-launched Nairobi City County Biashara Stimulus Programme. The two-day sensitization meeting began with internal stakeholders on day one. This group included Sub County and Ward Administrators, Market Managers, Community Development Officers, and Community Health Promoters. They pledged to disseminate information at the grassroots level in preparation for public participation barazas scheduled for April 3rd and 4th, 2024, across all 17 Sub Counties."
11,Cutting the cost: Sakaja moves county vehicles from private garages
11,"Nairobi Friday, 22 March2024.

Nairobi Governor Sakaja Johnson today visited the county central garage to access the ongoing repair works of county vehicles, and machines."
11,"The Principal Secretary for Public Service and Human Capital Development, Dr. Jane Kere Imbunya, chaired a consultative meeting on the implementation of WIBA, GPA and Last Expense on 22nd May 2026 at the Harambee House, 11th Floor Boardroom. The meeting brought together representatives from Pioneer general insurance.

The session focused on strengthening coordination and improving the management of employee welfare and compensation processes within the public service."
11,NAIROBI COUNTY ANNUAL CAPACITY AND PERFORMANCE ASSESSMENT (ACPA)REPORT 2016/17
11,"This report measured multidimensional poverty among children, youths, adult women and men, and the elderly in Kenya; studied the relationship between monetary and multidimensional poverty; and identified factors associated with poverty among children, youths and women. The report also identities the most vulnerable population groups that are both multidimensional and monetary poor, and sheds light into geographical inequalities with realisation of rights and fulfillment of basic needs. In addition to addressing the existing data gaps on well-being in Kenya, the findings of the report are readily usable for monitoring Kenya’s progress in achieving Sustainable Development Goals (SDGs) targets 1.1 and 1.2, SDG 5 targets and for continuous monitoring of the Vision 2030 and the “Big Four” Agenda among other programmes. The findings of the report are also intended to inform gender-sensitive policies and programmes aimed at enhancing well-being and gender equality at the national and county level.

Comprehensive Poverty Report"
11,"Africa is moving forward in the digital era — and Kenya is leading the way!

At the Regional Centre of Competence at KSG Lower Kabete, we are equipping public servants with AI skills that power smarter governance, stronger institutions, and better service delivery."
11,Implementing County Public Service Board decisions relating to:
11,"Nairobi County actively working towards a waste management system that is inclusive, efficient and Sustainable"
11,"Naivasha, 21st June 2025

The County Director of Environment, Natural Resources and Climate Change Mr. JP Malawi outlined Nairobi City County’s intervention plans towards tackling solid waste management, during his presentation on Solid waste management paradigm shift in urban realm at the Second Sessions of Kenya Urban Forum held in Naivasha from 17th to 19th June, painting a promising future picture of a better, cleaner and green City."
11,Developing framework for Clean air in Nairobi County
11,"Nairobi, 21st July 2025

To enhance the draft Nairobi City County Air Quality Action Plan 2025–2029, the County Air Quality and Climate Change Unit on Friday convened a stakeholder workshop aimed at gathering technical expertise to enrich the draft document."
11,Who we collaborate with
11,KNBS Partners
11,"Office for National Statistics (ONS) is the UK’s largest independent producer of official statistics and is its recognised national statistical institute. ONS is responsible for collecting and publishing statistics related to the economy, population and society at national, regional and local levels. ONS also conduct the census in England and Wales every 10 years. Learn more >>

The Kenya National Bureau of Statistics (KNBS) is a State Corporation established by the Statistics Act, 2006, for the collection, compilation, analysis, publication and dissemination of statistical information, and the coordination of the national statistical system. It is the principal agency of the Government for collecting, analysing and disseminating statistical data in Kenya and the custodian of official statistical information"
11,"Dr. Macdonald George Obudho serves as the Director General at Kenya National Bureau of Statistics, where he has dedicated his career to promoting excellence in the development and production of high-quality official statistics in Kenya. With a wealth of experience in top management roles spanning over seventeen years, he has led various technical teams in conducting population and housing censuses, registration and profiling of farmers, and designing and executing numerous sample surveys.

Dr. Obudho is a respected authority in the field of statistics, playing a key role in the development and implementation of statistical methods and standards, statistics policies, laws, and production, as well as the dissemination and utilization of statistical data. His leadership as Director of Population and Social Statistics was instrumental in overseeing the successful execution of the first digital census during the 2019 Kenya Population and Housing Census."
11,Notice For Public Participation For The County Fiscal Strategy Paper (CFSP) 2026
11,"The 3rd National Wage Bill Conference -2024 kicked off this morning at the Bomas of Kenya, Principal Secretary State Department for Public Service Mr. Amos Gathecha being one of the speakers made a presentation on 'Leveraging Technology to enhance payroll accountability in the Public Service'. One key high light of this technology is to enable one-govt approach in HR data management in public service through web based system - HRIS-Kenya."
11,"This sector deals with all the City Markets in Nairobi, Single Business Permits, Liquor Licensing –"
11,Health Wellness and Nutrition
11,Finance and Economic Planning affairs
11,"The sector deals with developing and implementing financial and economic policies in the county.

County Executive – Mr. Charles KerichChief officer Finance – Asha AbdiChief officer Economic Planning Affairs – John Lintari.Chief Officer Revenue Administration –Tiras Njoroge"
11,Built Environment and Urban Planning
11,Boroughs administration and Personnel Sector
11,"Physical Location: City Hall, 2nd Floor, City Hall Annex, 2nd FloorTelephone: +254 722 788 726

Chief officer Security and compliance –Physical Location: City Hall Annex, 7th Floor"
11,"Talents, skills Development and Care Sector"
11,"Physical Location: City Hall Annex, 10th FloorTelephone: +254 -20-2221166"
11,"Nairobi was as a railway town, and the main headquarters of is still situated at Nairobi Railway Station, which is located near the city centre. The line runs through Nairobi, from Mombasa to Kampala. Its main use is freight traffic, but regular nightly passenger trains connect Nairobi to Mombasa and Kisumu.

A number of morning and evening commuter trains connect the centre with the suburbs. These include the Syokimau Station and those along Jogoo Road, Imara Daima and Makadara Estates."
11,"Popularly known as ‘Boda Boda’, Motorcycles are a convenient and affordable way to weave through Nairobi Traffic. Motorcycles provide a quick and safer means to navigate the city’s residential areas by night as they can easily navigate narrow foot-paths. This has helped open up transport to more remote parts of the city.

Regulations have been enacted that secure the riders safety through safety gear such as helmets and reflective jackets."
11,Banking
11,Highways
11,"Nairobi is the leading economic hub in the East and Central Africa Region. Leading local and international banks have set operations in the city creating a vibrant and competitive financial ecosystem that is ever evolving.

Kenya’s largest Bank, Equity Bank, based in Nairobi County has received international acclaim for innovative banking solutions while another local brand Central Bank of Africa is changing the banking landscape through a fast growing mobile banking and credit system in partnership with Safaricom; Kenya’s largest Telecommunications Company."
11,"Ongoing renovations at Mbagathi District Hospital. This is in line with Governor Sonko’s promise to improve the Nairobi City County health sector. After the completion of the refurbishment of Pumwani Maternity Hospital, the Countyt is focusing on rehabilitating Mbagathi Hospital in order to improve provision of healthcare at the county facility.

General Inquiries"
11,"President Ruto champions Africa’s development vision At TICAD 9

President William Ruto led Kenya’s delegation to the Ninth Tokyo International Conference on African Development (TICAD 9) in Yokohama, Japan, from August 20 to 22, 2025."
11,Nairobi County VET Officers and Principals Introduced to New TVET Course Application System
11,"Nairobi, 27th March 2025

Vocational Education and Training (VET) officers and principals from Nairobi County’s Vocational Training Centres (VTCs) received a presentation on a Technical and Vocational Education and Training (TVET) course application system by a team led by Riho Pihelpuu, CEO of ADM Group, an Estonian digital solutions company."
11,"Strategic Workshop Enhances Coordination for Nairobi’s Digital Economy and Innovation Sector, Focusing on Prioritization, Budgeting, and Impactful Service Delivery"
11,"Nakuru, 16th March, 2025

The Innovation and Digital Economy Sector Working Group (SWG) convened a strategic workshop to strengthen coordination among its three sub-sectors; ICT Infrastructure, Digital Economy and Startups, and Smart Nairobi. The workshop aimed at mobilizing technical and financial resources, improving service delivery, and enhancing sector outcomes."
11,Quarterly Balance of Payments – Second Quarter 2019
11,Quarterly Balance of Payments – First Quarter 2018
11,Quarterly Balance of Payments – Third Quarter 2017
11,Quarterly Balance of Payments – Second Quarter 2017
11,Quarterly Balance of Payments – First Quarter 2017
11,Quarterly Balance of Payments – Third Quarter 2016
11,Nairobi County Chief Officer Victor Otieno Highlights Innovation Initiatives at KPMG Private Enterprise Speed Pitching Event
11,Nairobi City County hosts local Climate Change stocktake event
11,"Nairobi, 18th November 2023

Nairobi City County on Thursday hosted local Climate Stocktake event which is a crucial step in understanding and confronting the challenges that climate change poses to the City of Nairobi, at Charter Hall, Nairobi."
11,"Nairobi City County Executive Committee Member for Green Nairobi, Mr. Ibrahim Auma, Engages in Inaugural C40 Cities Political Leadership Masterclass on Climate Change Governance in Tshwane, South Africa"
11,"South Africa, 15th November 2023

Nairobi City County Executive Committee Member for Green Nairobi Mr. Ibrahim Auma today attended the inaugural C40 Cities political leadership Masterclass on Climate Change governance, hosted by the City of Tshwane, South Africa."
11,Christmas comes early for detained Patients at County Hospitals as Sakaja orders for their release
11,"Nairobi, 18th December, 2022

Nairobi City County Governor H.E Sakaja Johnson has today ordered for the release of all detained patients in Nairobi City County hospitals due to non payment of hospital bills."
11,Nairobi City County to host Innovate Nairobi Technology Week
11,"In his remarks, County Chief Victor said that after interactions with various ecosystem stakeholder start ups, he saw the need to have a consolidated working group that is able to come up with an innovation week that will ensure inclusion of Startups, corporates, incubators, academia, CSOs and Government stakeholders among others.

The Innovate Nairobi Technology week will be held in August, 2023 and its objective is to provide a platform for startup investor pitch, Startup linkage to global startup cities, career opportunities for youth, patnership opportunities for international startups and businesses among others."
11,Empowering Nairobi’s Agriculture: Leaders Gather at ACAT 2023 to Boost African Farming Innovation
11,"Nairobi, 30th October 2023

Nairobi City County’s Food, Agriculture and Natural Resources Sub Sector Heads attending African Conference on Agricultural Technology (ACAT)2023 which kicked off today 30th October – 3rd November 2023,at Safari Park Hotel, Nairobi."
11,Nairobi City County Embarks on Transformative Agricultural Project in Partnership with World Bank: A Vision for Safer Food and Sustainable Urban Agriculture
11,"Nairobi, 9th March, 2023

The Nairobi City County Executive for Health, Wellness and Nutrition, Dr. Anastasia Nyalita and Health Advisor to the governor, Dr. Samora Otieno hosted the French Ambassador to Kenya, H.E Arnaud Suguet, on behalf of Governor Sakaja."
11,"Kananu Condoles with the family of the Late Hon, Naftali Ogola MCA Korogocho Ward."
11,"Nairobi, 7th January, 2022-

Nairobi City County Governor, Ann Kananu visited Mrs. Doris Owuor, widow of the late Hon. Naftali Ogola, MCA, Korogocho Ward at their Lucky Summer home."
11,Kananu hosts the CEO of Greiner a Global company leader in the field of plastic and foam solutions provision
11,Kananu and Dr. Paul Tergat commissions the construction of USD350M state of the art OlympAfrica Sports complex
11,"Nairobi City County rolls out Dogs, Donkeys, anti-rabies vaccination exercise in Nairobi County"
11,"Nairobi, 23rd, February, 2022

Nairobi City County Directorate of Veterinary Services, this week commenced a Nine (9) day vaccination campaign against rabies in Kasarani, Embakasi East, Embakasi Central and Kibera Sub counties."
11,Invitation to public participation forum on child protection and safe guarding policy
11,"Kindly Click this link to download the draft policy

General Inquiries"
11,"Nairobi,3rd October 2023

Nairobi City County Executive Committee Member for Green Nairobi Mr. Ibrahim Auma today on behalf of Nairobi Governor H.E Sakaja Johnson, hosted a team from World Bank and National Project Coordination Unit on who briefed him on the National Agricultural Value Chain Development Project(NAVCDP)."
11,Kananu signs the city’s Food System Strategy to address food security in the city
11,Nairobi Climate Action Plan 2020-2050 Summary booklet
11,Kananu puts polluters on notice after Nairobi climate action plan launch
11,Nairobi City County Marks international Women’s day with women emphasizing on breaking the bias.
11,"Nairobi 3rd March 2022

Nairobi City County Gender Department in collaboration with other partners today held International Women’s day commemorations themed ‘Gender equality today for a sustainable tomorrow’ at Hilton hotel."
11,Nairobi residents urged to join fight against Gender Based Violence(GBV)
11,"Nairobi, 2nd December, 2022

Roselyn Mukabana, Nairobi City County, Gender Based Violence (GBV) Coordinator joined other stakeholders at Mbagathi hospital for the official unveil of Tumaini clinic; a facility that will be used by victims of Gender Based violence (GBV)."
11,Local Heroes Triumph: Nairobi Couple Clinches National Farmer of the Year Award for Excellence in Urban Farming
11,"Nairobi, 2nd October 2023

A Nairobi City County Couple; Mr. David Wamae and Maryann Wamae, practising urban farming from Karen, Langata Subcounty, was awarded best farmer countrywide after emerging winner in the National Farmers Award competition conducted early last month."
11,Facilitators trained on the upcoming Public Participation forum focusing on validation of the CIDP 2023-27-draft report
11,"Nairobi County to roll out physical addressing system with precise physical identifiers for Locations, streets, residential and other property"
11,"Nairobi 8th February 2022

Nairobi City County Governor H. E Ann Kananu this morning received a total of 22 trophies from the Nairobi County team who participated in the Kenya Inter-Counties Sports and Cultural Association (KICOSCA) games held in Embu County last year."
11,"The first quarter of 2015 experienced relative stability in key macroeconomic indicators. The Kenya Shilling strengthened significantly against all its major trading currencies but depreciated by 6.0 per cent against the US dollar. The current account worsened despite cheaper oil prices mainly due to a significant increase in the import bill against a contraction in export earnings. Interest on commercial bank loans declined by 8.7 per cent to average at 15.52 per cent during the quarter under review compared to an average of 17.00 per cent during the first quarter of 2014. The Central Bank Rate (CBR) was maintained at 8.5 per cent throughout the quarter.

Inflation eased downwards to an average of 5.8 per cent compared to 6.8 per cent recorded in the same quarter of 2014. The decline in inflation was mainly driven by a significant drop in oil prices during the review period. The decrease in oil prices also contributed to lower costs of electricity and transport services. Increased generation of geothermal electricity coupled with a reduction in thermal generation also contributed to lower cost of electricity during the review period. However, increased prices of vegetables and some key food products, in the first two months of the year, worked against the cost of living and led to a moderate level of inflation during the quarter."
11,PS DR. IMBUNYA PRESIDES OVER THE 2ND ANNUAL WOMEN IN HR BREAKFAST MEETING
11,"PS DR. IMBUNYA PRESIDES OVER THE 2ND ANNUAL WOMEN IN HR BREAKFAST MEETING

The Principal Secretary for Public Service and Human Capital Development, Dr Jane Kere Imbunya, on Monday 9th March, 2026 graced the 2nd Annual Women in HR Breakfast Event as the Chief Guest in Nairobi."
11,"County Executive and Chief Officer Commence Rigorous Vetting for Governor Sakaja’s Scholarships in Nairobi, Prioritizing Transparency and Fairness"
11,"NAIROBI: 9th January 2024

County Executive for Talents, Skills Development and Care Ms. Rosemary Kariuki accompanied by the Chief Officer for Early Childhood Development Education and Vocational Training Mr. Ahmed Abdi have begun the process of vetting applicants for Governor Sakaja’s Scholarship program."
11,"Nairobi 25th October 2024

Nairobi County Revenue Administration held a two-day intensive training for In-charges of markets revenue stream at CBK Pension Towers aimed at equipping them with modern strategies to enhance efficiency, focused on streamlining the collection and management of market Cess across the county’s 17 sub-counties in line with H.E Johnson Sakaja’s vision for a smart Nairobi."
11,"Nairobi 1st March 2022

Nairobi City County Governor H.E Ann Kananu in the company National Olympic Committee of Kenya (NOCK) Dr. Paul Tergat today commissioned the construction of USD350M state of the art OlympAfrica Sports complex Centre in Muhuri Muchiri Ruai Ward, Kasarani Subcounty."
11,Culprits arrested for contravening the Nairobi City County Alcoholic Licensing Act (2014) to be arraigned in court on Monday
11,"Nairobi, 6th November, 2022

Nairobi City County Environmental Compliance and Monitoring Unit, Liquor Licensing Board and the Kilimani Police last night conducted operations which targeted:-"
11,"H.E. GOVERNOR SAKAJA ARTHUR JOHNSON, CBS ONE YEAR ACHIEVEMENTS REPORT"
11,"Kindly click this link to download this document

General Inquiries"
10,The Kenya National Bureau of Statistics
10,Quality statistics for better lives
10,E-Citizen Paybill Numbers
10,USSD_Instructions
10,ecitizen_Libraryservices
10,ecitizen_BoardedItems
10,ecitizen_Maps
10,ecitizen_Books
10,Kenya Leading Economic Indicators May-2026
10,Construction Input Price Indices for second Quarter-2026
10,Kenya Residential Property Price Index – First Quarter 2026
10,Consumer Price Indices and Inflation Rates – June 2026
10,Kenya Leading Economic Indicators April 2026
10,"Tea production decreased from 58,966.9 MT in January 2024, to 55,447.3 MT in February 2024."
10,Horticultural Exports
10,"To provide an interactive constructive forum for investors to network, share experiences and best practices in Education."
10,KPSA Featured Schools
10,IBEC Meeting
10,MICDE
10,"Digital Economy

Enhancing Digital"
10,Public Participation
10,Documents open for comments
10,Public WiFi Map
10,Digital Hubs
10,"Find a Jitume Hub near you

Our Contacts"
10,PUBLIC SERVICE COMMISSION
10,Quick Guiding Steps
10,Latest News
10,Calendar
10,African Public Service Day
10,Taking Legal Aid to the public at the community level.
10,Alternative Dispute Resolution
10,Creation of Legal Awareness
10,Awareness through public legal education or legal literacy.
10,Signing of partial divestment of 15 percent of Government shareholding in Safaricom PLC
10,"Ministry Headquarters

Old Treasury Building,"
10,"A good quality of seed is an important basis for sustainable agriculture. That was the message at the first international Seed Quality Conference, organized by Kenya Plant Health Inspectorate Service (KEPHIS) recently in Nairobi, Kenya."
10,Kenya's Gold team from Citizen TV Kenya visited Kenya’s processor SimpliFine to learn how they transform our Markies potato variety into delicious Kenyan chips. Click the link to see how potato processing works in Naivasha Kenya.
10,"PUBLIC NOTICES 14/07/2026

Advance Cargo Declaration (ACD) Platform for Containerized Cargo"
10,All KNBS News & Events
10,2024 African Statistics Day
10,launch of the fifth KNBS Strategic Plan for the Period 2023 to 2027
10,Honouring Amb. Dr. Monica Juma
10,KENYA ON THE GLOBAL STAGE WHERE CONVERSATION TURN INTO CONNECTION
10,"PUBLIC NOTICES 27/06/2025

PROCEDURE FOR LICENSING A BONDED WAREHOUSE"
10,-The facility must be accessible from the highway through an all-weather road
10,1. Location
10,2. Construction Standards
10,"Upon bond execution, the iCMS will generate the e-slip for payment of the bonded warehouse fee and the license generated for activation of the warehouse operations."
10,5. ISSUANCE OF THE LICENCE
10,"PRESS RELEASE 11/05/2026

Businessman Charged Over KES 130 Million Tax Fraud"
10,UNdata
10,USAID
10,Kenya Population and Housing Census 2009
10,KRA smashes ethanol smuggling ring at the Inland Container Depot (ICD)
10,"15th May, 2019

Kenya Revenue Authority (KRA) has seized a consignment of smuggled ethanol, declared as imported spaghetti at the Inland Container Depot (ICD) in Embakasi, Nairobi."
10,CONSUMER PRICE INDICES AND INFLATION RATES FOR JUNE 2021
10,2021 FINACCESS SURVEY
10,Foreign Investment Survey 2020 data collection
10,VAT regulations 2017 are valid and have the force of law
10,"KRA is set to continue with the implementation of the VAT Regulations 2017 after the High Court confirmed that the said regulations are valid as they were indeed tabled before the National Assembly on 10th May 2017.

KRA had moved to Court seeking review of the Judgement delivered on 31st January 2022 that had made a finding that the Value Added Tax Regulations, 2017 ceased to have any effect immediately on the 8th day after the said Regulations were not tabled before the National Assembly."
10,"PUBLIC NOTICES 23/09/2025

APPLICATIONS FOR RENEWAL OF CUSTOMS AGENTS LICENCES 2026"
10,"SPEECHES 30/01/2023

SPEECH BY COMMISSIONER GENERAL DURING THE 2023 INTERNATIONAL CUSTOMS DAY"
10,"BLOG 16/03/2020

Mainstreaming of Tax Education in the Curriculum"
10,"BLOG 02/08/2019

Did you find this content useful?"
10,Consumer Price Indices and Inflation Rates for May 2019
10,CAUTION AGAINST FAKE JOB ADVERTISEMENT ON THE 2019 KENYA POPULATION AND HOUSING CENSUS
10,Consumer Price Indices (CPI) and Inflation Rates
10,CPI and Inflation Rates for January 2017
10,CPI and Inflation Rates for September 2016
10,CPI and inflation rates for July 2016
10,"Signing ceremony for The Agreement On Economic and Technical Cooperation for provision of Grant amounting To Rmb 100 Million, with H.E. Ms. Guo Haiyan Ambassador of The People’s Republic Of China."
10,Budget & Appropriation Committee Meeting.
10,Wrap up meeting with World Bank Mission on Debt Management Performance Assessment
10,Kiptoo holds a meeting with a delegation from MCC.
10,Producer Price Index (PPI) First Quarter 2014
10,"Population Distribution by Sex, Place of Residence and Type of Settlement"
10,"Population Distribution by Sex, Number of Households, Area and Density by Administrative Units"
10,"Population by Place of Residence, Sex, Number of Households, Area and Density"
10,Percentage Urban Households by main type of Floor Material for the main dwelling unit
10,Percentage Urban Households by main source of water
10,Religious Affiliation
10,"In 2017, the Kenya National Bureau of Statistics initiated the process of revising and rebasing the National Accounts. The main objectives of the revision were to further implementation of recommendations of the international 2008 System of National Accounts (2008 SNA), change the base year from 2009 to 2016, and revise the annual and quarterly National Accounts over the same period.

Read More"
10,Marital Status by County and District
10,Statistical Abstract 2015
10,Data Speak About The Increasing Kenyans’ Interest Towards Poker
10,Foreign Investment Survey 2013
10,"BLOG 25/05/2021

Did you find this content useful?"
10,"BLOG 03/06/2021

Did you find this content useful?"
10,Access to finance for potato farmers
10,"Potato storage plays a key role in food security. What many people do not know is that choosing the right potato variety has a major impact on storability, as was explained by the CEO of National Potato Council of Kenya, Mr. Kanguongo."
10,Access to potato markets
10,"Providing farmers access to potato markets is one of the key foundations for any sustainable potato value chain. A nice example how this works in Kenya is illustrated by Simplifine, a new Kenyan processor."
10,2017 AFRICAN STATISTICS DAY CELEBRATIONS
10,Ushirikiano wa KRA na taasisi mbalimbali katika kupambana na ufisadi
10,"Ufisadi umekuwa changamoto kubwa katika maendeleo ya nchi nyingi, na Kenya haiko nyuma katika vita dhidi ya uovu huu. Mamlaka ya Ushuru ya Kenya (KRA) imekuwa ikichukua hatua thabiti katika kupambana na ufisadi, na moja ya njia kuu ambazo imefanya hivyo ni kwa kushirikiana na taasisi mbalimbali za serikali na mashirika mengine yanayohusika katika mapambano dhidi ya ufisadi. Katika makala hii, tutachunguza jinsi ushirikiano huu umesaidia KRA katika kupambana na ufisadi na mafanikio yake.

Moja ya washirika muhimu wa KRA katika vita dhidi ya ufisadi ni Ofisi ya Mwanasheria Mkuu (Office of the Attorney General). KRA inashirikiana na Ofisi ya Mwanasheria Mkuu katika kutafsiri na kutekeleza sheria za kodi, na pia katika kuchukua hatua za kisheria dhidi ya wahalifu wa kodi. Ushirikiano huu umesaidia katika kuimarisha utoaji wa haki na kuwezesha hatua za kisheria kuchukuliwa dhidi ya watu au makampuni yanayohusika na ufisadi wa kodi."
10,"Dear Younger Me,"
10,"By David E. Aoll

You think you’re walking this life alone — a single player in a private game. But life’s trickier than that. There are coaches calling from the sidelines, rivals making moves you don’t yet see, and quiet allies shifting pieces in your favour without you knowing. The board doesn’t reset after each turn. It remembers every risk, hesitation, and leap. And so will you."
10,"BLOG 16/03/2020

Did you find this content useful?"
10,"Performance Review & Prospects for Financial Year 2017/2018

iCMS, a milestone to trade facilitation"
10,"Presidents Kenyatta, Museveni commission Busia OSBP

iCMS, a milestone to trade facilitation"
10,The African Statistics Day Celebration
10,Census 2019 Frequently Asked Questions
10,KRA's Staff Volunteerism Programme Praised by Global Movement for Doing Good
10,"A global movement has commended KRA’s staff volunteerism programme, which is part of the organisation’s Corporate Social Responsibility (CSR) initiatives. Mr Kaynan Rabino, the President and CEO of Good Deeds Day, spoke when he visited KRA to explore areas of collaboration and knowledge transfer on the staff volunteerism programme. Good Deeds Day is a global movement of people and organisations dedicated to doing good every day.

Innovative Social Engagement Approach"
10,"BLOG 27/05/2020

Taxation of Lump Sum Payments"
10,"PRESS RELEASE 30/10/2018

KRA to honour taxpayers during Taxpayers' Day"
10,"PRESS RELEASE 16/01/2019

KRA set to raise revenue through a three-year blue print"
10,"PRESS RELEASE 16/10/2019

Directors charged with tax evasion amounting to Kshs. 273 million"
10,"PRESS RELEASE 04/10/2019

Motor Vehicle Importers & Clearing Agents Arrested for Tax Evasion"
10,"PRESS RELEASE 30/10/2019

Motorcycle dealers arrested over tax evasion amounting KShs 698 million"
10,Public Service Reforms in focus
10,Signing of the 2021-2025 Collective Bargaining Agreement (CBA) cycle.
10,Kaptagat Integrated Conservation Programme
10,Public Service PS champions youth mentorship
10,CS Ruku Leads Relief Drive in Mwakirunge
10,National Defence College Graduation
10,100% Digital Compliance Achieved!
10,Ministerial Performance Validation Exercise
10,State Department Honoured for Gender and Inclusion Excellence
10,CS Ruku Meets Global Adaptation Leaders Ahead of Nairobi Launch
10,"Launch of 59th Huduma Centre in Mogotio, Baringo County"
10,Bilateral Meeting: PS Imbunya & Eswatini Minister for Public Service
10,Kenya Showcases Key Public Service Reforms at Continental Forum
10,"PS Imbunya Engages with African Innovators at APSD 2025, Addis Ababa"
10,Kenya showcases innovative public service solutions at APSD 2025 in Addis Ababa
10,"PUBLIC NOTICES 02/12/2022

APPLICATION FOR LICENSES FOR TRANSIT GOODS (C28) AND VEHICLES CONVEYING OTHER GOODS UNDER CUSTOMS CONTROL (C40)"
10,"PUBLIC NOTICES 03/10/2023

Verification Rates - Q1 2023/2024"
10,"PUBLIC NOTICES 18/10/2022

Data Collection Exercise on Rental Properties in Nairobi City County and Nairobi Metropolis"
10,"PUBLIC NOTICES 01/12/2021

Roll-Out of New Generation of Excise Stamps"
10,"PUBLIC NOTICES 05/11/2021

Renewal & Application for 2022 Reserved Parking & Loading Zones"
10,"PUBLIC NOTICES 26/05/2021

Excisable Goods affixed with Counterfeit Excise Stamps"
10,"PUBLIC NOTICES 02/05/2021

Paperless Customs Clearance at the Entry and Exit Points"
10,"Addis Ababa, Ethiopia

June 21, 2025"
10,"Addis Ababa, Ethiopia

June 23, 2025"
10,"Harambee House

18th July 2025"
10,"Vihiga County

Friday, 11th July, 2025"
10,Multimedia Gallery
10,The sector consists of four sub sectors with the following functions:-
10,"Wellness, Nutrition And School Feeding Sub Sector Functions"
10,"Physical Location: City Hall Annex, 3rd Floor, Room 305

Telephone:+254…."
10,"1. What is Kenya Demographic and Health Survey (KDHS)? The Kenya Demographic and Health Survey is a national research activity designed to collect data to monitor the population and health situation in the country.

2. Has the KDHS been conducted before in Kenya? Yes. The KDHS was conducted in 1989, 1993, 1998, 2003 and 2009."
10,What Are Publications?
10,Major Sectors of Kenya's Economy
10,"Major industries include agriculture, forestry, fishing, mining, manufacturing, energy, tourism and financial services."
10,"The agricultural sector is the backbone of the economy, contributing approximately 33 percent of Kenya’s Gross Domestic Product (GDP). The agriculture sector employs more than 40 percent of the total population and 70 percent of the rural population."
10,Auction Notice
10,Newsletter Signup
10,"Addis Ababa, Ethiopia

Tuesday, 24th June 2025"
10,Special Issue Vol. CXXIII—No. 222
10,"Event Dates: 22nd–23rd June 2026

Venue: Kenyatta International Convention Centre (KICC), Nairobi."
10,The Kenya Gazette Vol. 206
10,"Vol. CXXIII—No. 206

NAIROBI, 8th October, 2021"
10,"Vol. CXXIII—No. 201

NAIROBI, 1st October, 2021"
10,SIGNING OF SECOND LEVEL PERFORMANCE CONTRACTS
10,Consultancies
10,A request for deregistration shall be accompanied by the following documents:
10,6. Requirements for Registration of a PIN for the Estate of a Deceased Person
10,7. Application Process
10,"The applicant shall submit the request through one of the following channels:

All documents submitted must be clear and where required, certified copies."
10,DRAFT PUBLIC PARTICIPATION AND CIVIC EDUCATION GUIDELINES FOR BOTH INTERNAL AND EXTERNAL STAKEHOLDERS ENGAGEMENT – 2024
10,DRAFT PUBLIC PARTICIPATION AND CIVIC EDUCATION GUIDELINES FOR BOTH INTERNAL AND EXTERNAL STAKEHOLDERS ENGAGEMENT - 2024
10,"DRAFT PUBLIC PARTICIPATION AND CIVIC EDUCATION GUIDELINES FOR BOTH INTERNAL AND EXTERNAL STAKEHOLDERS ENGAGEMENT - 2024

General Inquiries"
10,APPOINTMENT OF BOARD AND SUB-COUNTY LIQUOR COMMITTEE MEMBERS
