score,text
19,KRA Customs Officers intercept approximately 4.88 kg of un-declared gold & jewellery worth Kshs. 31 Million from female passengers at JKIA
19,"The Kenya Revenue Authority (KRA) Customs Officers last night intercepted approximately 4.88 kilogram of gold and jewellery that was being smuggled through the Jomo Kenyatta International Airport (JKIA). This was after Customs Officers stationed at JKIA identified a group of approximately 30 female Kenyan travellers who were departing from Nairobi to Mumbai, India through Doha. The travellers are directly associated to three female travellers earlier intercepted entering Mumbai with approximate 1 kg of gold concealed internally on 19th August, 2021.

During a body search, the Customs Officers in conjunction with the Multi-Agency team discovered approximately 4.88kgs of undeclared gold & jewellery from 15 female passengers. The 15 women who were on board the flight were asked to cancel the flight to allow for further investigations. The intercepted gold and jewellery has been deposited in the Customs warehouse."
19,KRA’s Commissioner General’s term as Chair of the Africa of the Initiative for the Organisation for Economic Co-operation and Development (OECD) extended for another year.
19,"The Kenya Revenue Authority (KRA) Commissioner-General Mr. Githii Mburu’s term as the Chair of the Africa Initiative, an institution of the OECD Global Forum on Transparency and Exchange of Information for Tax Purposes, has been extended for a further one-year term.

The Commissioner General’s term was extended during a virtual meeting where over 101 delegates, including representatives from 26 African countries and six Africa Initiative donors and partners, came together for the 10th meeting of the Africa Initiative1 held by videoconference."
19,Commissioner for Investigations and Enforcement
19,3 people charged with forgery of KRA VIP parking sticker
19,"PRESS RELEASE 16/02/2022

Did you find this content useful?"
19,Dr. Evans Kidero ordered to pay KRA KShs.400 Million Tax
19,"Former Nairobi Governor Dr. Evans Kidero has been ordered to pay tax amounting to Ksh.427,269,795.00. This follows are a ruling delivered by Hon. David Majanja of the High Court.

The ruling in favour of KRA follows an audit conducted by the Commissioner for Domestic Taxes (DTD) on the financial and business affairs of Dr. Kidero. Despite the former governor and the Commissioner reaching a consensus that funds raised for political party campaigns are not chargeable to tax, both parties failed to agree on whether Dr. Kidero who was then vying for Nairobi gubernatorial seat had demonstrated the funds so raised had actually been expended in political campaigns."
19,Commissioner of Legal Services & Board Coordination.
19,Court orders for 100% verification of 82 forty-foot containers with imported cargo declared as imported tea
19,"The High Court has ordered the 100% verification of imported cargo declared as imported black tea and currently detained by the Kenya Revenue Authority (KRA) at a Container Freight Station (CFS) in Mombasa.

Justice John Mativo gave the orders on 4th February, 2022 when he visited Regional Logistics Container Freight Station (CFS) at Miritini for hearing of a case in which an importer, Cup of Joe Limited, is seeking judicial review of KRA’s decision to detain 82 forty-foot containers of imported tea."
19,"Commissioner, Legal services and Board Coordination"
19,"The Kenya Revenue Authority (KRA) has intercepted 1000 cartons of People Vodka affixed with counterfeit excise stamps with a tax implication of over a one million shillings.

The consignment was intercepted along Nairobi-Nakuru highway within Nakuru County aboard an Isuzu FRR lorry. Upon verification by a multiAgency team, the stamps were found to be counterfeit. The driver of the lorry, Gilbert Njogu was arrested and charged with the offence of being in possession of counterfeit excise stamps contrary to the Excise Duty Act and Regulations. He pleaded not guilty and was granted a bond of KShs. 200,000."
19,Commissioner Legal Services and Board Coordination
19,"KRA, Keroche Breweries Limited Agree on Tax Payment Plan."
19,"PRESS RELEASE 16/03/2022

Did you find this content useful?"
19,Commissioner General Appointed Vice Chair to the OECD Global Forum
19,"The Kenya Revenue Authority Commissioner General FCPA Githii Mburu MGH, CBS, has been appointed as one of the three Vice Chair for the OECD Global Forum on Transparency and Exchange of Information for Tax Purposes for a period of three years, with effect from January 2023. His appointment was communicated during the 15th Global Forum Plenary meeting held in Spain on 9th -11th November 2022.

This follows the successful completion of the Commissioner General’s two-year term as the Chairperson for the Africa Initiative, the regional body whose objective is to enhance the potential of tax transparency and exchange of information (EOI) for Africa by ensuring that African countries are equipped to explore improvements in global transparency to better tackle tax evasion."
19,KRA’s Statement on Revenue Mobilisation and Operations
19,"The Kenya Revenue Authority’s (KRA) attention has been drawn to various statements on different media platforms on its operations, and in particular revenue mobilization. KRA wishes to clarify as follows;

Acting Commissioner General, KRA"
19,TAT dismisses Appeal by Naivas Kenya Ltd opposing its appointment by KRA as a Tax Representative
19,"Naivas Kenya Ltd (NKLs) is liable to pay KRA KShs.1,794,000,000 in corporation tax, after the Tax Appeals Tribunal (TAT) dismissed an appeal by the firm, against payment of corporation tax accrued from the sale of its 30% minority stake.

Naivas Kenya Ltd had filed an appeal at the TAT on 10th June 2022, against a tax assessment conducted by KRA, subjecting the sale of Naivas International Limited (NIL) to a resident corporation tax of 30%. The TAT however dismissed the appeal in a judgement delivered on 4th August 2023, (agreeing with KRA’s assessment decision amounting to Kshs.1,794,000,000.00 of unpaid corporation tax)."
19,East Africa Revenue Authorities realise over $3 Million in revenue from tax evasion investigations.
19,"The East Africa Revenue Authorities have a realised a total of $3,039,053.95 in revenue from tax evasion investigations for the periods between October 2023 and April 2024. This was announced during the 18th East Africa Revenue Authorities Technical Committee on Integrity (EARATCI) meeting under the theme Integrity and Revenue performance, hosted by Kenya Revenue Authority (KRA).

Speaking at the engagement, the KRA Commissioner General Mr Humphrey Wattanga reiterated KRA’s commitment to mainstreaming integrity and values in all operations for effective revenue mobilization. “KRA continues to leverage technology to enhance the revenue administration, analyse tax information and gain a better view of the business and transaction space. Corruption fights back, mutates and with technology may become more complex. It is therefore critical for Revenue Authorities to be ahead of the curve in addressing tax integrity and combatting corruption,’ he said. The Commissioner General further added that KRA was committed to implement the strategic objectives of the EARATCI, through collaborative efforts, knowledge sharing and information exchange with the East African Revenue Authorities."
19,KRA Commences Organizational Reforms to Enhance Efficiency and Personalized Customer Centric Service
19,"Kenya Revenue Authority (KRA) has commenced a strategic reform process whose objective is to enhance operational efficiency, optimize processes and streamline administrative procedures within the tax administration. The process which is anchored on KRA’s 9th Corporate Plan envisions an agile tax and customs revenue agency facilitating voluntary compliance for all, while becoming a more responsive and customer-centric organization.

As part of this transformation, KRA is implementing internal realignments within its functional areas of revenue, technology and service with a view to create an agile and responsive tax administration framework, strengthen the digital infrastructure for data-driven decision-making and automation, and to improve taxpayer engagement and support, thereby promoting ease of compliance and service delivery."
19,Draft Excise Duty (Remission of Excise Duty) (Amendment) Regulations 2025
19,"In compliance with the Statutory Instruments Act, Cap. 2A, the Commissioner General on behalf of the Cabinet Secretary, National Treasury and Economic Planning, has developed the draft Excise Duty (Remission of Excise Duty) (Amendment) Regulations 2025.

In compliance with the same Act, the Commissioner General, on behalf of the Cabinet Secretary, the National Treasury and Economic Planning, invites interested members of the public, professionals and stakeholders to submit their inputs and comments for consideration in finalising the Regulations. The draft Regulations have been posted on the KRA website. You may download the draft Regulations for your reference."
19,KRA Simplifies the PAYE Return Filing Process
19,"Kenya Revenue Authority (KRA) has simplified the PAYE return filing and payment process to align with feedback received from taxpayers. The simplified PAYE return aims to improve the user experience for all including the public, not-for-profit and private sector.

The simplified process facilitates employers to file returns relevant to their categories of employees. It also integrates with government human resource information system, IFMIS and CBK through API integration for seamless filing and payment of PAYE, Affordable Housing Levy, NITA Levy and other labour related deductions and contributions."
19,Inflation Adjustment on Excise Duty Rates
19,"The Commissioner General is required under the Excise Duty Act, 2015 to adjust for inflation the rates of excise duty on all products that have a specific rate of excise duty, annually.

Kenya Revenue Authority would like to inform manufacturers and importers of excisable goods falling under the above category and members of the public that the Commissioner General will adjust the rates of excise duty using the average inflation rate for the financial year 2018/2019, as determined by the Kenya National Bureau of Statistics. The adjusted rates will be effective from 1st July 2019."
19,Public Participation Fora on 2019/2020 Financial Year Budget
19,"Kenya Revenue Authority will carry out countrywide public participation fora on the 2019/2020 Financial Year Fiscal Budget. The fora target tax professionals, business leaders, the media and the general public, and will begin from 9.00am to 1.00pm on the dates and venues below:

DATE"
19,Draft Excise Duty Regulations 2019
19,"Kenya Revenue Authority would like to inform members of the public, manufacturers and importers of excisable goods that Draft Excise Duty regulations, 2019 have been developed and currently hosted on the Kenya Revenue Authority website (https://kra.go.ke/images/publications/The-Excise-Duty-Regulations-2019-Draft.pdf)

In order to ensure wide consultation and public participation as stipulated in the Constitution of Kenya, 2010, Kenya Revenue Authority invites institutions, organisations, individuals and the public to submit their views and comments on these draft regulations."
19,"Kenya Revenue Authority reminds all licensed manufacturers, importers, distributors, retailers and general public that all bottled water, juices, energy drinks, soda and other non-alcoholic beverages manufactured in or imported into Kenya from 13th November, 2019 must be affixed with an Excise Stamp in compliance with Section 28 of Excise Duty Act 2015 and Legal Notice 53 of 30th March 2017 (Excisable Goods Management System Regulations) as earlier notified through a Public Notice issued on 28th October 2019.

All manufacturers and importers of bottled water, juices, energy drinks, soda and other nonalcoholic beverages are required to take full account of products manufactured or imported into Kenya prior to 13th November 2019 that do not have excise stamps in their stores and submit these stocks to the nearest Tax Service Office by 31st January 2020. Distributors and retailers are advised not to take away or reject products manufactured or imported before the 13th November 2019 not bearing the excise stamps from their shelves."
19,100% Waiver of Interest on Land Rates
19,"The County Government of Nairobi hereby give notice to all land rates defaulters that H.E Governor Mike Mbuvi Sonko has granted 100% waiver on interest (penalties) for those who will pay such outstanding Rates in full within one month period from 15th September 2020 to 15th October 2020 on the following conditions;

All land rate defaulters are also warned that upon failure to pay, legal consequences will be instituted which include but not limited to:"
19,"Chief Finance Officer, NCCG Head of County Revenue Division, KRA"
19,Inflation Adjustment on Specific Rates of Excise Duty
19,"The Commissioner General is required under the Excise Duty Act, 2015 to adjust, annually, the excise duty rates of products with specific rates of excise duty, to take into account the rate of inflation.

Kenya Revenue Authority would therefore like to inform manufacturers and importers of excisable goods falling under the above category and members of the public that the Commissioner General will adjust the rates of excise duty using the average inflation rate for the financial year 2019/2020, as determined by the Kenya National Bureau of Statistics. The adjusted rates will be effective from 1st October 2020."
19,Commissioner for Customs & Border Control
19,Clearance of Consolidated Cargo
19,"PUBLIC NOTICES 02/02/2021

Address"
19,Licensing of Users of Spirit or Illuminating Kerosene to Manufacture Unexcisable Goods
19,"Kenya Revenue Authority (KRA) would like to bring to the attention of the public and manufacturers that Section 15(1)(d) of the Excise Duty Act, 2015 requires that persons who use spirit or illuminating kerosene to manufacture goods in Kenya that are not excisable goods be licensed by the Commissioner to undertake such activities.

KRA has rolled out the manual licensing of these manufacturers pending automation of the licensing process through the iTax platform."
19,Insurance Relief on Contributions to National Hospital Insurance Fund (NHIF)
19,"Kenya Revenue Authority would like to inform all employers and members of the public that the Finance Act, 2021 amended Section 31(1) of the Income Tax Act (ITA), Cap 470 to extend the existing Insurance Relief to include contributions made to the National Hospital Insurance Fund (NHIF).

Paragraph 2 of Head A of the Third Schedule to the ITA provides that the amount of Insurance Relief shall be fifteen percent of the amount of premiums paid but shall not exceed sixty thousand shillings per annum. Contributions to NHIF will therefore be eligible in the computation of Insurance Relief as follows: -"
19,"DEVELOPMENT OF INCOME TAX (FINANCIAL DERIVATIVES) REGULATIONS, 2022"
19,"The Finance Act 2022 introduced a 15% withholding tax on income from financial derivatives contracts earned by a non-resident person through an amendment to Section 3(2) of the Income Tax Act, Cap 470. This amendment takes effect from 1st January 2023.

Kenya Revenue Authority informs members of the public that draft Income Tax (Financial Derivatives) Regulations, 2022, have been developed and a copy has been posted on the KRA website. You may download the same for your reference"
19,Inflation Adjustment on Specific Rates Applicable under The Excise Duty Act & Miscellaneous Fees & Levies Act
19,"The Commissioner General is required under the Excise Duty Act, 2015, and Miscellaneous Fees and Levies Act, 2016 to adjust, annually, the specific rates of excise duty / export levy to take into account the rate of inflation.

Kenya Revenue Authority would therefore like to inform manufacturers, importers and members of the public that:"
19,Fringe Benefit Tax and Deemed Interest Rate
19,"FRINGE BENEFIT TAX

For the purposes of Section 12B of the Income Tax Act, the Market Interest Rate is 16%. This rate shall be applicable for the three months of April, May, and June 2024."
19,Public Participation on the Draft Diversity & Inclusion Policy
19,"The Kenya Revenue Authority (KRA) informs the public that in compliance with the court ruling on Petition E004 of 2023 and in adherence to Article 232 (g), (h), and (i) of the Constitution, along with directives from the Public Service Commission, KRA is required to conduct public participation to gather views on the proposed Diversity and Inclusion Policy before its implementation.

KRA therefore invites the general public and any other interested parties to submit their feedback and suggestions to be received on or before 4th September, 2024. The draft policy can be accessed from the KRA website."
19,"Draft Excise Duty (Remission of Excise Duty) Regulations, 2025"
19,"In compliance with the Statutory Instruments Act, Cap. 2A, the Commissioner General on behalf of the Cabinet Secretary, National Treasury and Economic Planning, has developed the draft Excise Duty (Remission of Excise Duty) Regulations 2025.

In compliance with the same Act, the Commissioner General, on behalf of the Cabinet Secretary, the National Treasury and Economic Planning, invites interested members of the public, professionals and stakeholders to submit their inputs and comments for consideration in the finalisation of the Regulations. You may download the draft Regulations for your reference."
19,"Single Customs Territory Implementation, a Major Milestone in EAC Economic Developmen"
19,"Non-Tariff Barriers (NTBs) are often blamed for the escalation of trade costs in the East African Community and the world in general. These NTBs can be operational in nature and may result from Customs and other cargo interveners at the ports of entry or be perpetrated by regulatory restrictions.

According to the World Trade Organization (WTO) World Trade report 2015, trade costs contribute significantly towards the cost of production, placing trade costs in developing countries equivalent to applying a 2.19 per cent ad-valorem tariff (duty levied on value of item)."
19,By Maureen Wangari
19,Betting and Taxes in Kenya – Do I have to pay any taxes?
19,"BLOG 12/06/2019

Did you find this content useful?"
19,CPI and Inflation Rates for May 2015
19,The launch of Foreign Investment Survey (FIS) 2015
19,Profitable potato value chains in East Africa
19,Agrico and Agrico PSA to expand their activities into Tanzania
19,"Years ago, Agrico decided to come up with a strategy for East Africa, involving the launch of its own project in Kenya. This initiative in Kenya has enabled Agrico to establish a profitable potato value chain that contributes to food security in this country. By using high-quality seed potatoes and with good guidance based on knowledge, the prospective small farms can increase their potato yield fourfold to fivefold. This gives Kenya a substantial economic boost, ultimately improving the living standards of the country’s inhabitants and their environment.

The situation in Tanzania is similar to the market in Kenya before Agrico established a profitable potato value chain in this country. In Tanzania, we have registered three potato varieties: Arizona, Markies and Manitou. Because of the market preference, in Tanzania we are starting with the varieties Manitou and Markies."
19,Manitou: the potato variety with the proven highest yield
19,"Minimum Tax will promote Equity, Inclusivity in Tax Administration"
19,"By CPA Maurice Oray

The recent years have seen most countries walk a tight rope as they strive to mobilize adequate domestic revenue to fund their development and growth agenda. The government of Kenya has focused its efforts on reducing poverty and inequality, ensuring adequate health and education, and development of basic infrastructure to support more inclusive growth."
19,Withholding Tax on Rental Income
19,"Withholding tax on rental income is charged under section 35(3)(j) of Income Tax Act and became effective on 1st January 2017.

Kenya Revenue Authority appoints Rent withholding tax agents to deduct and remit the tax on rent paid to resident landlords under section 35(3)(a) of Income Tax Act. The appointment of these agents is done via iTax and the selected agents are notified through a manual letter and i-tax generated notification. Thereafter, the necessary capacity building for the agents is done so as to facilitate compliance. KRA had previously prioritised private institutions with high compliance status and public institutions for appointment as agents. However, any person, duly appointed by the Commissioner should withhold tax on rental income."
19,Understanding Stamp Duty Payment
19,"One of the functions of KRA is to partner with other entities to collect revenue on their behalf. This is known as agency revenue, with Stamp duty being one of them.

Stamp Duty is a tax levied on legal instruments such as cheques, receipts, military commissions, marriage licenses, property and land transactions. It is a payable in different rates depending on the nature of the instrument."
19,Other locations
19,POTATO TRADERS BUYING AND SELLING MARKIES
19,Potato traders buying and selling Markies
19,"Jeremiah Mwangi is a modern potato trader buying and selling Markies & Destiny potatoes. He visits smallholders in a region and buys the potatoes from their various farms in the fields. Once he has a full truck load, the potatoes are supplied to various medium sized processors in and around Nairobi. His processors demand excellent quality potato for making crisps and chevda, the well-known Indian potato snack. Hence their preferred potato varieties are Markies and Destiny from AgricoPSA. Jeremiah fulfills their demand by supplying them with these varieties.

This case study shows Kenyan farmers – growing Markies and Destiny – have multiple options to gain access to premium markets. First they can chose to supply potato processors directly, for instance by contacting them via modern social media. A second option for potato farmers is to work together, for instance in a co-operative, and sign a supply contract with a potato processor as a group. A good example of this is the partnership between Simplifine, Yara, Bayer and Co-operative bank that was established recently. Finally potato farmers can also access premium potato markets indirectly, by contacting modern potato traders such as Jeremiah. The only action required for a farmer, is to give him a call and he will take care of transport to the potato processor."
19,"Innovation, improvements and impact for the growth of Kenyan potato sector"
19,"Earlier this year Kenya joined the global community in marking the International Day of Potato (IDP). The event was a statement of progress, innovation and commitment to unlocking the potential of the potato value chain.

The event was organized by the National Potato Council of Kenya (NPCK) with support from the Ministry of Agriculture and Livestock Development, Agriculture and Food Authority (AFA) and the Embassy of The Netherlands, according to this article of the LVVN Ministry. It was held at Kalro, Marindas in Molo, a region synonymous which is known for potato farming."
19,ACCESS TO POTATO MARKETS
19,ACCESS TOPOTATO MARKETS
19,"Providing farmers access to potato markets is one of the key foundations for any sustainable potato value chain. A nice example how this works in Kenya is illustrated by Simplifine, a new Kenyan processor.

As was reported in the Standard Media, Simplifine recently commissioned a new processing line that will expand its production of frozen fresh potatoes. The company is in need of large volumes of Markies potatoes, which will be used for processing the potatoes into fresh & frozen chips. By processing the premium potato variety Markies from Kenyan farmers, Simplifine will satisfy local and international markets. One of these is the local franchise of the American fast-food chain, Kentucky Fried Chicken (KFC), which recently committed to start sourcing potatoes locally."
19,"Press Statement on the Consumer Price Index, Producer Price Index and Quarterly Labour Force Survey,"
19,Consumer Price Indices and Inflation Rates for March 2020
19,Consumer Price Indices and Inflation Rates for February 2020
19,"JOINT PRESS STATEMENT ON THE 2019 POPULATION AND HOUSING CENSUS ON THURSDAY 29th AUGUST 2019 AT THE GOVERMENT MEDIA CENTRE, NAIROBI"
19,Consumer Price Indices and Inflation Rates for August 2019
19,NIKO KWA HESABU
19,KRA Commissioner General to lead African organization championing Exchange of Information for Tax purposes initiative
19,"The Kenya Revenue Authority (KRA) Commissioner-General Mr Githii Mburu has been appointed as the first Chairperson of the Africa Initiative, an institution of the OECD Global Forum on Transparency and Exchange of Information for Tax Purposes.

The Africa Initiative is a continental programme launched in 2014 by the OECD Global Forum on Transparency and Exchange of Information for Tax Purposes (the Global Forum), its African members and various partners. It aims at unpacking the benefits of tax transparency and exchange of information (EOI) to fight tax evasion and other illicit financial flows (IFFs) and serve African countries’ development."
19,KRA Redeploys Ms Lilian Nyawanda as Commissioner Customs & Border Control
19,"The Kenya Revenue Authority (KRA) board has re-deployed Ms Lilian Nyawanda to the position of Commissioner Customs & Border Control (C&BC) to take over the implementation of initiatives that will drive Customs revenue.

The re-deployment follows her release by the National Treasury and Economic Planning, where she served on secondment. Ms Nyawanda has a wealth of experience in customs administration, policy and legislation."
19,"Integrated Customs System, a Game Changer in Clearance of Goods"
19,"Customs agencies, globally, are facing the emerging dilemma of continuously balancing demands to improve trade facilitation while at the same time meeting increasing needs for compliance.

They are under pressure to deliver customer-focused services, collect accurate revenues and prevent illegal trade within the constraints of limited resources. This calls for modernization of customs administration to deliver agility, accuracy, security, and transparency using systems that are empowering rather than restrictive."
19,PS IMBUNYA LEADS WEEKLY PERFORMANCE REVIEW MEETING
19,Six Finalists Interviewed for KNCHR Chair Post
19,KSG Alumni Association Consultative meeting.
19,3rd National Wage Bill Conference -2024
19,Kenya Power’s plan to scrap physical payment channels in digital overhaul
19,Provision of Printing and Distribution Services for Mygov Publication/Other Public Sector Publications
19,State unveils multi- million infrastructure drive in Kisii
19,"47 ICT Centres and 1,450 Hubs Nationwide to Bridge Digital Divide and Spur Innovation"
19,The government is committed to creating a viable environment for simplifying how young entrepreneurs conduct business in the digital space.
19,The CS Hon. William Kabogo Gitau affirmed the government's commitment to protect media freedom as enshrined in the Constitution.
19,Kenya races to comply with European Union Forest rules to protect farmers’ earnings
19,Sony Sugar Embarks on a Sh400 million Maintenance to Restore Full Production Capacity
19,Government to implement ICT Sector Working Group recommendations for digital transformation
19,Empowering Mental Health Champions in the Public Service
19,"The Directorate of Counselling and Wellness Services, led by Ag. Secretary Mr. Willis Ombima, conducted a capacity-building workshop for Public Service Mental Health Champions at the Kenya Agriculture and Livestock Research Organization (KALRO) in Naivasha. The training was held in two phases from 26th May to 6th June 2025, with each phase spanning five days.

The objective of the workshop was to enhance access to mental health services within the public service by equipping a pool of Mental Health Champions with skills in early identification, referral, and support for colleagues facing mental health challenges."
19,Sh500m irrigation project to benefit Kangema residents
19,Ongoing agricultural reforms lead to higher earnings for small scale tea growers in Kenya
19,Surveyors call for transition to mathematically defined boundaries to resolve land disagreements
19,State in push to enhance production of quality seeds
19,Big boost for women entrepreneurs as WEF expansion launched
19,Ministry Commences Drafting of Public Service Delivery Innovation (PSDI) Policy
19,"Ministry Commences Drafting of Public Service Delivery Innovation (PSDI) PolicyA team of senior officers from the Ministry of Public Service, Human Capital Development, and Special Programmes is currently meeting in Naivasha to draft the Public Service Delivery Innovation (PSDI) Policy.The week-long activity hosted at the Kenya Agricultural and Livestock Research Organization (KALRO) aims to develop a policy framework that will guide the management and implementation of service delivery innovations across the Public Service. The ongoing exercise is being guided by the Public Service Delivery Innovation Strategy (2017); and recent findings from a baseline survey on public service delivery innovation, conducted between November 2024 and January 2025, which amongst other insights, confirmed the need for a dedicated innovation policy in public service delivery. This initiative further aligns with Kenya Vision 2030, which recognizes innovation as a crucial driver of socio – economic transformation. While officially opening the workshop, Mr. Bongo Wekesa, Secretary, MC&DS, lauded the team's expertise and commitment, expressing confidence in their ability to deliver a well-crafted policy. He further reaffirmed the Ministry’s support in ensuring the policy is finalized within schedule."
19,THE 43RD ASSOCIATION OF AFRICAN PUBLIC ADMINISTRATION (AAPAM) ROUNDTABLE CONFERENCE AT SPEKE RESORT MUNYONYO IN KAMPALA UGANDA
19,"Mr. Amos Gathecha Principal Secretary Ministry of Public Service and Human Capital Development is currently attending the 43rd Association of African Public Administration (AAPAM) Roundtable Conference themed, “Agile and Resilient Public Administration for Sustainable Development in Africa”. The Conference taking place at Speke Resort Munyonyo in Kampala Uganda brings together delegates, including government officials, public administration experts, and key stakeholders from across Africa. It serves as a platform for sharing experiences, discussing contemporary governance challenges, and exploring innovative solutions for sustainable development. Founded over forty years ago, AAPAM has led efforts to strengthen the administrative and management capacities of African public administration systems. These efforts date back to 1962, when a group of Permanent Secretaries in charge of Public Services from several African countries met to discuss two main problems, among others, facing the African Public Services then."
19,"Decades of waiting end as 1,000 Kericho residents get land titles"
19,CSR Caravan Flagged Off Ahead of Public Service Day
19,"Monday 09/06/2025

The Cabinet Secretary for the Ministry of Public Service, Human Capital Development and Special Programmes, Hon. Geoffrey Kiringa Ruku, today flagged off a Corporate Social Responsibility (CSR) Caravan in anticipation of the upcoming African Public Service Day celebrations, set to take place from June 10th to 12th June at the Kenyatta International Convention Centre (KICC)."
19,Kenya leading in axle control in the region as countries flock to KeNHA to benchmark
19,Consultative Meeting Between the State Department for Public Service and Human Capital Development and the CPF Team
19,"The State Department for Public Service and Human Capital Development held a consultative meeting with technical representatives from the Central Provident Fund (CPF) at Harambee House, Nairobi, in the 11th-floor boardroom.

The meeting, chaired by the Principal Secretary, Dr. Jane Kere Imbunya, focused on the implementation of Social Health Authority (SHA) deductions within the public service payroll system."
19,Gov’t aligns Kenyan skills with local and global job market demands
19,KWS opens door for cruise tourists to explore inland parks
19,"Kenya, EU partner to advance AI, digital infrastructure and online safety"
19,Uwezo Fund strengthens small enterprises across Turkana’s six constituencies
19,Lamu Port emerges as key trans-shipment hub with major vessel arrival
19,Government launches three-year initiative to combat sexual and gender-based violence
19,"State to reduce TVET fees to ease burden on trainees, curb dropouts"
19,State unveils sweeping reforms to embed digital systems in public service
19,World Bank avails Sh2.58 billion for Kilifi water projects
19,ADDENDUM NOTICE
19,"Strategic Communication Key to Effective Digital Government, Ministry Says"
19,"AI is Changing How Businesses Market, Connect and Grow"
19,Speeches & Press Releases
19,"National Treasury may borrow money from credible sources including from: multilateral, bilateral and commercial institutions sources. Under the bilateral and multilateral creditors, the terms are concessional i.e. long grace periods and maturities, and low interest rate; they are focused on economic development and social welfare. The commercial creditors offer terms that are market based and the loans can be project specific or for budget support."
19,Government Investments and Public Enterprises (GIPE)
19,"Role of GIPE.

Government Investments and Public Enterprises (GIPE) is the department through which the Cabinet Secretary/ National Treasury exercises the oversight and ownership functions in state corporations and other Government investments."
19,Kenya’s Commitment to the APSD 2026 Vision
19,"Kenya approaches APSD 2026 with a spirit of partnership, innovation, and service. Guided by the principles of the African Charter on Values and Principles of Public Service and Administration and aligned with the Bottom-Up Economic Transformation Agenda (BETA), Kenya remains committed to strengthening public institutions, fostering inclusive partnerships, and ensuring that every citizen has access to safe water, dignified sanitation, and quality public services.

What We Seek to Achieve"
19,SRC Recommends for Single Body to Handle Public Servants Negotiations
19,"By Bernardette Khaduli(KNA)

Salaries and Remuneration Commission (SRC) has recommended that the country puts in place a single body or a multisectoral body to handle collective bargaining agreements for public servants."
19,Inside Europe’s Bioeconomy revolution and what Kenya can learn
19,"As the world searches for sustainable pathways to economic growth, the bioeconomy is rapidly emerging as one of the defining development opportunities of the 21st century.

It is an economy powered by renewable biological resources, transformed through science, research, technology and innovation into food, medicines, industrial materials, chemicals, energy and environmental solutions."
19,"Kilifi nets Sh9bn in investments, creates 14,000 jobs"
19,"Kilifi County has attracted Sh9 billion in investments over the past three years, with 14 export processing zone (EPZ) enterprises setting up operations and creating more than 14,000 jobs, Investment Promotion Principal Secretary Abubakar Hassan has announced.

Speaking during the commissioning of the Milly Fruit Processing Factory in Sabaki Ward, Magarini Constituency, Abubakar said Kilifi is leading other coastal counties in industrial growth through the EPZ programme."
19,Kitui County and NCCK to work together to uplift community livelihoods
19,"DENSON MUTUTO-KNA

The Kitui County Government and the National Council of Churches of Kenya (NCCK) will work together to provide services aimed at uplifting the livelihoods of residents in Kitui County."
19,Meeting with Heads of Departments Ahead of Engagement with the Departmental Committee on labour on the 2026/2027 budget estimates
19,"The Principal Secretary for Public Service and Human Capital Development, Dr. Jane Kere Imbunya, convened a meeting with Heads of Departments in preparation for the scheduled engagement with the National Assembly Departmental Committee on Labour on the consideration of the 2026/27 Financial Year Estimates of Revenue and Expenditure.

The consultative session focused on reviewing the State Department’s budget estimates, programme performance, ongoing projects, pending bills, and priority areas aligned with the Bottom-up Economic Transformation Agenda (BETA)."
19,Machakos farmers get relief as state provides free cotton seeds
19,"MUOKI CHARLES-KNA

Cotton farmers from Yatta, Machakos County, have received five tonnes of free seeds from the government, ending their despair over the possibility of failing to plant their much-coveted crop this rainy season."
19,"Imagine using an Internet of Things (IOT) technology that ensures that watering, temperature, lighting, humidity, air quality and soil moisture in a farm are perfect for plants to thrive?

This is a new farming innovation mooted by three students from Rift Valley Institute of Business Studies, (RVIBS) which promises and delivers just that."
19,Water CS pledges to ensure timely completion of Kitui’s Umaa Damm
19,"Water and Irrigation Cabinet Secretary Eng Eric Mugaa has underlined the Government commitment to complete the Umaa Dam Water Project in Kitui whose construction stalled years ago.

Eng Mugaa, who was speaking during an inspection tour of the dam and assessment of the implementation progress of the project which is currently at 73.4 per cent, vowed to ensure that the construction of the dam will never stall again."
19,"The Kenya Ports Authority (KPA) anticipates handling 2.2 million twenty-foot equivalent units (TEUs) by the end of 2024, marking a 20 percent increase from last year’s performance.

KPA Managing Director, Captain William Ruto, revealed that the port has already exceeded last year’s target of 1.6 million TEUs, with current volumes reaching 1.75 million TEUs."
19,"The Government has automated operations in weighbridge management through system clearance which is enhanced by the installation of Weigh-in-Motion System (WIMS).

According to KeNHA, this has resulted in effective and efficient movement of trucks through the various road corridors while maintaining the recommended axle load limits while weighbridges have supported the Authority’s road maintenance mandate."
19,"New initiative targets youth, girls to boost fish production"
19,"The Aquaculture Consortium (TAC) in Kenya, in collaboration with the Norwegian Agency for Cooperation, has launched youth-led initiatives in the aquaculture sector aimed at bridging Kenya’s annual fish deficit of 450,000 metric tons.

Speaking during the launch in Kisumu, TAC CEO Felix Osok said the Young Fish and the Girls in Aquaculture initiative will not only attract but also support students and out-of-school girls to embrace and exploit opportunities in a sector with an estimated potential of USD 1 billion."
19,"Thousands of Processed IDs Await Collection at Huduma Centres, Says CS Ruku"
